Goal,series_description,country,year,value,source,nature,age,location,sex
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,14.11792,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.33917,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.73042,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,10+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.82375,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,10.31958,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,2.75042,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,12.02792,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.84083,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,14.56625,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,13.26667,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.92125,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,15.11458,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.92625,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,2.89375,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.21875,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,2.54,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.6375,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.98833,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,12.96833,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.71042,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,12.25708,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.84375,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,10+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,10.99375,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,4.20667,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.43625,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.82833,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.91,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,2.67917,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,10.10292,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.915,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,12.015,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,10+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.91875,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,10+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.6275,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,11.72542,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,10+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,13.77875,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,3.85958,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Cameroon,2014,12.25875,"INS, Cameroun based on Fourth Cameroon Household Survey ECAM 4",C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2005,13.33333,Statistics Canada based on General Social Survey 2005 - Cycle 19- Time Use Survey,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2005,8.75,Statistics Canada based on General Social Survey 2005 - Cycle 19- Time Use Survey,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2010,13.33333,Statistics Canada based on General Social Survey 2010 - Cycle 24- Time Use,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2010,8.75,Statistics Canada based on General Social Survey 2010 - Cycle 24- Time Use,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,8.75,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.83333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,7.08333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,4.16667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.83333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,12.91667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,3.75,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,11.66667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,11.25,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,14.58333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.0,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,13.33333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,15.41667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,12.08333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,5.41667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,5.83333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,13.75,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.41667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,12.5,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,12.08333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,9.58333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,14.16667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.83333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,15.41667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,8.33333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,5.83333,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,11.66667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,6.66667,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",Canada,2016,10.0,Statistics Canada based on General Social Survey 2015-2016 - Cycle 29 - Time Use,C,25-44,RURAL,MALE
